Column1;Date;EMP;EMP_PART;EMP_TEMP;UNEMP_RATE;UNEMP_DURA_6mth;UNEMP_DURA_6.12mth;UNEMP_DURA_12mth.;UNEMP_DURA_24mth.;EMP_RATE;EMP_ACT;EMP_ACT_RATE;CLAIMS;CLAIMS_RATE;TOT_WEEK_HRS;AVG_WEEK_HRS;AVG_WEEK_HRS_FULL;AWE_ALL;AWE_CONS;AWE_MANU;AWE_PRIV;AWE_PUB;AWE_SERV;VAC_TOT;VAC_CONS;VAC_MANU;IOP_PROD;IOP_CAP_GOOD;IOP_DUR;IOP_ENER;IOP_GOOD;IOP_INT_GOOD;IOP_MACH;IOP_MANU;IOP_MINE;IOP_NON_DUR;IOP_PETRO;IOP_OIL_EXTRACT;IOS;IOS_45;IOS_46;IOS_47;IOS_G;IOS_EDUC;IOS_PNDS;RSI;CAR_REGIS;RETAIL_TRADE_INDEX;AVG_WEEK_RETAIL_SALE;AVG_WEEK_RETAIL_SALE_NON_FOOD;CPIH_ALL;CPI_ALL;CPI_EX_ENER;CPI_GOOD;CPI_DUR;CPI_NON_DUR;CPI_SERV;CPI_CLOTH;CPI_TRANS;RPI_ALL;RPI_GOOD;RPI_SERV;RPI_HOUSE;EXP_TOT;EXP_GOOD;IMP_ALL;IMP_GOOD;EXP_FUEL;IMP_FUEL;EXP_OIL;IMP_OIL;EXP_MACH;IMP_MACH;EXP_METAL;IMP_METAL;EXP_CRUDE_MAT;IMP_CRUDE_MAT;GBP_BROAD;GBP_CAN;GBP_EUR;GBP_JAP;GBP_US;OIL_PRICE;BANK_RATE;CONS_CREDIT_ex_student_loan;TOT_LENDING_APP;TOT_HOUSE_APP;MORT_FIXED_RATE_5YRS;MORT_FIXED_RATE_2YRS;M1;M2;M3;M4;LIBOR_3mth;BGS_5yrs_yld;BGS_10yrs_yld;BGS_20yrs_yld;FTSE_ALL;FTSE250;VIX;SP500;UK_focused_equity;EUR_UNC_INDEX;BCI;CCI;CLI;PPI_MANU;PPI_MACH;PPI_OIL;PPI_METAL;PPI_MOTOR
56;01.08.2002;-5,01038E+14;-1,39733E+14;-1,88383E+14;1E+15;1,69411E+14;4,57667E+14;2,7151E+14;0;-1E+14;1,72357E+14;0;-4,53659E+14;0;1,07893E+14;1,24225E+13;1,06668E+14;0;-2,43605E+14;2,63505E+14;0;-1,45988E+14;-3,0722E+14;-6,54667E+14;-1,89242E+14;0;-1,998E+14;6,64454E+14;-4,17452E+14;6,07233E+14;-1,83941E+14;-4,59243E+14;1,97204E+13;-3,53565E+14;2,62936E+13;-1,0941E+13;-5,08757E+14;3,21534E+14;4,33214E+14;3,56845E+14;-3,76267E+14;-3,25204E+14;-9,58091E+14;-2,34192E+13;1,1373E+14;1,37268E+14;-8,4986E+14;0;-3,04931E+13;-4,63136E+14;;8,04414E+14;3,11961E+14;-2,26012E+14;-3,04409E+14;-1,34378E+14;5,43688E+14;-5,79917E+13;1,39541E+14;2,00136E+14;-1,91508E+14;4,53887E+14;7,47721E+14;-5,62916E+14;;-6,13094E+14;-8,34318E+14;-1,5034E+14;-2,25931E+14;-1,66552E+14;-3,98882E+14;-1,32351E+14;-1,00708E+13;-3,12598E+14;-2,37217E+14;-6,0458E+14;;-1,06397E+14;4,94013E+14;3,69568E+14;-2,851E+14;-1,09305E+13;3,49459E+14;0;1,63055E+14;4,59964E+14;-3,46567E+14;-45;-71;4,44729E+14;9,0054E+14;1,03952E+14;8,7223E+14;-7,5E+14;-3521;-2,567E+14;-2541;-2,24559E+14;1,5598E+14;3263999939;4,86956E+14;-1,84906E+14;344009;1,906E+14;1,49E+14;-1,191E+14;-8,99866E+14;1,16296E+14;-1,08597E+14;-4,46762E+14;0
57;01.09.2002;3,14522E+14;7,65647E+14;8,13776E+13;-1E+15;-1,89532E+14;2,25743E+14;-2,10534E+14;-2,86553E+14;1E+14;2,13477E+14;1E+15;-2,11707E+14;0;4,42429E+14;-3,09119E+14;-2,65604E+14;2,92826E+14;4,86619E+13;-2,63505E+14;0;1,45988E+14;3,0722E+14;0;-4,25596E+14;0;1,48886E+12;7,91561E+14;3,83322E+14;4,93928E+14;1,96085E+14;8,02297E+14;2,03466E+14;8,2305E+14;6,06874E+14;1,42001E+14;6,95652E+14;7,01704E+14;1,43989E+14;-1,76831E+14;6,11623E+14;-4,35256E+14;-2,40964E+13;-3,5232E+14;3,22581E+14;0;8,18795E+13;-1,3859E+14;4,13289E+14;2,74194E+14;1,46068E+14;1,00161E+14;;2,36224E+14;-2,0073E+14;-1,33374E+14;-1,94325E+14;-2,91861E+14;-5,37733E+14;4,34465E+14;1,9628E+14;4,94605E+14;6,34192E+14;3,17469E+14;5,43386E+14;2,21768E+14;2,7411E+13;1,81547E+13;1,41268E+14;2,01629E+14;2,33328E+14;4,90517E+14;4,05101E+14;5,35842E+14;3,92928E+14;-7,34544E+14;8,06921E+14;1,16587E+14;1,46348E+14;8,73866E+12;2,74948E+14;1,18949E+13;6,35321E+14;0;1,0502E+14;5,11137E+14;4,42168E+14;-21;-9E+14;1,24076E+14;-1,72209E+14;8,74128E+14;;3,2E+14;-2462;-2454;-2044;-1,27365E+14;-1,25181E+14;3968999863;-1,16561E+14;-9,5388E+14;4736563;-1,6875E+14;1,626E+14;-1511;1,37852E+14;-1,42895E+14;2,16158E+14;-1,49365E+14;-1,10436E+14
58;01.10.2002;1,28383E+14;-4,30825E+14;-1,00251E+14;0;-9,10477E+14;2,2076E+14;-3,40064E+13;-7,23207E+14;1E+15;5,84544E+14;0;-4,4605E+13;0;2,31955E+14;0;-2,66312E+14;0;-9,75617E+14;2,63505E+14;0;5,78036E+13;3,06279E+14;-1,64339E+14;8,33816E+14;0;-1,28906E+14;-1,45602E+12;-1,72418E+14;5,23697E+14;-2,45713E+14;-9,17438E+14;-3,06773E+14;-1,65293E+14;1,4943E+14;-2,74894E+13;-7,35732E+14;1,99954E+14;5,7389E+14;-5,64973E+14;3,00323E+14;1,08992E+14;9,60392E+14;0;8,01929E+14;4,10678E+13;2,58695E+14;4,15221E+14;4,2075E+13;8,56243E+14;1,97921E+14;1,71527E+14;1,41297E+14;-6,03496E+14;-5,34366E+14;1,89559E+14;5,34222E+13;-3,73865E+13;4,28549E+13;3,16279E+14;5,95822E+14;3,93325E+14;7,9487E+14;-2,06355E+14;-1,91891E+13;2,08102E+14;2,80583E+14;4,37976E+13;-4,27296E+14;-1,23178E+14;-2,77601E+14;-2,72E+14;4,30108E+14;1,07098E+14;5,71584E+14;1,01389E+14;1,25501E+14;2,26713E+14;2,8933E+14;4,41237E+14;2,53562E+14;8,35073E+14;-3,06224E+14;0;1,06454E+14;3,85276E+14;2,96789E+14;-8E+14;-7E+14;6,39294E+14;1,05749E+13;7,83343E+14;3,41149E+14;-2,47E+14;503;1,154E+14;144;7,3398E+13;3,00087E+13;3113999939;8,29144E+14;4,76082E+14;-1720163;-5,794E+14;-1,069E+14;-1,9895E+14;2,90038E+14;1,50783E+14;3,72275E+14;8,92863E+14;1,10436E+14
59;01.11.2002;1,81595E+14;-2,92908E+14;3,14367E+14;-1E+14;-1,12418E+14;2,58635E+13;-3,19516E+14;-5,7894E+14;1E+14;1,16806E+14;0;-3,30508E+14;0;-1,21433E+14;-3,10078E+14;-5,34761E+14;2,91971E+14;1,21804E+14;0;3,12989E+14;2,8777E+14;3,05344E+14;-8,25769E+14;3,92207E+14;-3,22609E+14;2,98954E+14;1,32452E+14;1,73762E+14;-2,97578E+14;4,96279E+14;4,59771E+14;2,86611E+14;8,2988E+14;-4,17288E+14;6,66669E+14;1,55963E+14;-4,61108E+14;2,85714E+14;-1,04415E+14;7,36923E+14;-1,08992E+14;1,19403E+14;3,5232E+14;3,1898E+14;5,4496E+14;-3,22468E+14;5,50963E+14;4,06338E+14;5,0195E+14;6,13487E+13;1,36085E+14;7,79046E+14;1,65393E+14;-3,07986E+14;1,327E+14;2,30371E+14;-2,99127E+14;-2,30094E+14;3,04721E+14;7,07247E+14;3,81041E+14;8,77703E+14;-2,86417E+14;-3,99434E+14;1,10721E+14;-1,76191E+14;3,33633E+13;1,85648E+14;-1,2333E+14;4,26504E+13;-2,89222E+13;4,7324E+14;1,17783E+14;-7,43498E+14;7,6859E+14;7,90518E+14;-5,65317E+14;5,23551E+13;-1,1026E+14;;9,52175E+13;-1,23824E+14;0;6,50703E+13;3,31718E+14;-4,0855E+14;3E+14;2E+14;5,58788E+14;3,71948E+14;5,34529E+14;5,51047E+14;7,4E+14;2,23E+14;2,18E+14;5,13E+14;3,26284E+14;3,13086E+14;275;5,55006E+14;4,38842E+14;-5,01377E+14;-1,2261E+14;-3,333E+14;-2,5212E+14;1,51027E+14;;-7,64082E+14;0;1,10314E+14
60;01.12.2002;-1,03219E+14;-1,39782E+14;-2,60746E+14;-1E+15;-1,24097E+14;-7,50905E+14;-1,96728E+14;-2,68473E+14;-1E+14;-2,19984E+14;-2E+14;-1,28233E+14;0;-1,99027E+14;0;0;0;0;1,04713E+14;-3,12989E+14;2,86944E+14;-3,05344E+14;-1,65975E+14;7,4108E+14;-3,33364E+14;7,92868E+14;-7,92607E+14;2,23185E+13;4,94577E+14;8,62605E+14;-6,90452E+14;-1,1162E+14;-2,36407E+14;2,04089E+13;3,31675E+14;-1,18608E+14;2,58496E+14;0;1,42115E+14;-1,92741E+14;-5,46748E+14;-7,18566E+14;9,33496E+14;-3,1898E+14;0;5,0135E+14;-2,75096E+14;8,16287E+14;-6,16655E+14;1,69502E+14;1,5881E+14;1,54087E+14;-2,13712E+14;-1,69893E+14;1,48577E+14;7,45178E+14;-4,24054E+14;1,74794E+14;1,23628E+14;-1,74866E+14;2,27494E+14;7,47719E+13;7,65841E+14;1,22416E+14;-4,46883E+14;-6,49756E+14;8,18739E+14;-2,94596E+14;1,5268E+14;-4,32696E+14;-7,34698E+14;-8,51328E+14;2,7399E+13;-4,19109E+14;-4,96834E+14;-3,20027E+14;-1,90379E+13;1,57745E+14;-8,18943E+14;1,23143E+13;8,86474E+14;1,52155E+14;0;8,36187E+14;-2,56308E+14;-6,33872E+14;9E+14;17;1,09581E+14;2,1854E+14;-3,73232E+14;5,45939E+14;4,64E+14;-5,65E+14;-7,34E+14;-4,53E+14;-5,61135E+14;-5,38345E+14;2862000084;-6,22293E+14;-5,2897E+14;-1738072;-3,6916E+14;-6,122E+14;-2,9053E+14;4,54007E+14;1,66043E+14;5,16682E+14;1,48039E+14;0
61;01.01.2003;-8,19395E+12;4,46616E+14;-1,03628E+14;1E+15;2,05981E+14;1,36676E+14;4,21456E+14;5,29925E+14;-2E+14;6,88184E+14;0;4,37451E+14;0;-1,99424E+14;0;0;-1,17303E+14;1,44233E+14;-2,60756E+14;1,24612E+14;5,7143E+14;3,05344E+14;-1,00168E+14;3,50913E+14;0;-4,94806E+14;-1,33513E+14;-2,23185E+13;8,68904E+14;-1,48334E+14;-1,1554E+14;-1,64613E+14;-8,31853E+14;2,35413E+14;-1,22156E+14;-9,12914E+14;1,0627E+14;7,10735E+14;-4,71477E+14;1,49589E+14;-1,10255E+14;-7,23767E+14;-1,28582E+14;1,89879E+14;-4,08442E+14;-7,42754E+14;-9,68871E+14;-7,32756E+14;-6,00494E+14;2,75312E+14;6,17146E+14;8,48128E+14;1,24044E+14;5,52743E+13;-1,28035E+13;-2,92858E+14;-2,86733E+14;-3,5865E+14;4,71993E+14;2,68777E+14;4,50579E+14;7,6384E+14;6,52943E+14;;3,51492E+14;5,29038E+13;-1,36368E+14;1,67579E+14;-2,03303E+13;3,80307E+13;1,86605E+14;6,96128E+14;-9,93725E+14;2,34749E+14;-1,34955E+14;7,06176E+14;-6,8347E+14;7,08794E+14;-2,23473E+14;-6,70582E+14;1,91065E+14;;0;6,28449E+14;-3,44134E+14;-4,18602E+14;-1,1E+14;-12;-8,48575E+14;-6,75718E+14;-3,07937E+14;-9,211E+14;-3,52E+14;-2042;-1745;-1,376E+14;;-7,27074E+14;3117000008;-2,77975E+14;-3,85954E+14;1871623;-3,397E+14;-6,557E+13;-2,7818E+14;4,75339E+14;-6,77712E+14;6,11825E+14;5,89972E+14;-2,20751E+13
62;01.02.2003;1,46019E+14;5,97017E+14;-1,04713E+14;1E+14;8,12187E+14;-2,75247E+12;3,73875E+14;5,64413E+13;1E+14;1,61587E+14;1E+14;3,401E+14;0;3,21099E+14;0;5,34761E+14;5,88237E+14;7,13439E+14;2,60756E+14;3,09119E+14;2,84495E+14;-1,22701E+14;-3,36135E+13;-7,1459E+13;0;1,08536E+14;1,34318E+14;-3,35424E+14;1,56529E+14;-2,49377E+14;1,83281E+14;1,95178E+14;8,31853E+14;1,92953E+14;8,89884E+14;-3,23814E+14;1,86774E+14;2,82886E+14;1,50097E+14;-1,81E+14;-5,55866E+14;-6,07166E+14;1,05326E+14;3,12989E+14;1,36333E+14;7,01304E+14;2,77783E+14;4,5485E+14;5,08915E+14;1,14282E+14;1,60096E+14;;1,62268E+14;-4,30052E+14;2,88789E+14;2,68005E+14;-2,21919E+14;3,87751E+14;2,65087E+14;1,61889E+14;2,71024E+14;3,40552E+14;-1,29645E+14;-3,4752E+14;-7,17935E+14;-1,13948E+14;-1,6092E+14;-2,23721E+14;-4,24279E+14;-2,50405E+14;-5,63311E+14;-7,79374E+14;2,61215E+14;-1,59808E+14;1,92236E+14;-4,19951E+13;-1,39056E+14;-2,38382E+14;-1,97711E+14;2,84234E+13;-5,20867E+14;4,96504E+14;-2125;-1,95808E+14;-4,43737E+14;-7,8072E+14;-25;-36;1,42219E+14;1,22706E+14;1,56771E+14;6,83824E+13;-2284;-2779;-1768;-8,82E+14;2,11417E+14;5,26453E+14;2962999916;-1,71498E+14;-4,90896E+14;6874485;-4,1029E+14;-3,949E+14;-1,8911E+14;5,6493E+14;-2,26629E+13;8,93859E+14;2,93686E+14;0
63;01.03.2003;1,52913E+14;5,38415E+13;-1,31666E+13;-1E+14;-2,02429E+14;-4,7628E+13;-6,13499E+14;-1,84621E+14;0;6,52484E+14;0;-1,38026E+14;0;7,73523E+14;0;0;2,31894E+14;1,64516E+14;-2,60756E+14;0;5,66574E+14;2,43915E+14;-1,52675E+14;-3,77403E+13;-5,21858E+14;-2,94841E+14;-8,0863E+14;-5,3469E+14;-1,97325E+14;-3,75235E+14;-3,41103E+14;1,81457E+13;0;-2,67128E+14;9,91744E+14;-3,60864E+14;-2,82826E+14;-1,41343E+14;-3,79552E+14;-3,04878E+14;0;-6,10875E+14;3,48635E+14;-3,12989E+14;5,4348E+14;8,55737E+14;5,53249E+13;1,11753E+14;5,92721E+14;2,5342E+14;1,58051E+14;1,16463E+14;-2,88522E+14;-1,69587E+14;-2,59797E+14;2,561E+14;-2,70557E+14;7,82733E+14;1,9463E+14;2,58925E+14;2,97207E+14;6,10353E+14;-1,75516E+14;-3,22434E+14;1,55553E+14;2,08563E+11;1,00371E+14;1,84085E+13;1,35336E+13;2,33274E+14;-6,5865E+14;2,2864E+14;-3,50913E+14;7,9765E+14;-7,68714E+14;3,11136E+14;-1,68804E+14;-4,01681E+14;-1,85986E+14;-2,26295E+14;-1,56013E+14;-6,81395E+14;-3,75E+14;9,14659E+14;4,98451E+14;-3,1908E+14;2E+14;-8E+14;2,05403E+14;-3,43343E+14;-5,95334E+14;5,79979E+14;;764;1112;1487;-1,33915E+14;-1,94569E+14;2914999962;8,32284E+14;-8,98897E+14;2520571;-3,1124E+14;-1,17E+14;-6,566E+14;8,17538E+14;-7,9652E+14;8,80405E+14;1,4652E+14;1,10436E+14
64;01.04.2003;2,02339E+14;2,20052E+14;-7,27276E+14;-1E+15;-2,98223E+14;-9,804E+13;-3,08167E+14;-6,23055E+14;1E+15;6,86365E+14;0;-5,43335E+14;0;2,20897E+14;-3,11042E+13;-2,67023E+14;-5,74714E+14;-1,40847E+14;5,20835E+14;3,08167E+14;2,82088E+14;3,00752E+14;5,1151E+14;7,4108E+14;0;-4,93341E+14;6,74311E+14;-3,79507E+14;-2,58814E+14;-1,13423E+14;6,81047E+14;-9,995E+14;1,18273E+14;-5,35222E+14;-1,32452E+14;-3,56226E+14;-6,33596E+14;1,40452E+14;2,10534E+14;1,07038E+14;-2,23214E+14;3,96448E+14;1,15942E+14;1,0912E+14;1,3541E+14;7,90684E+14;8,24171E+14;-6,77956E+14;-3,7667E+14;1,65123E+13;4,20941E+14;1,34977E+14;-2,50337E+14;-2,24091E+14;1,67885E+14;3,19202E+14;-2,7724E+14;4,60136E+14;2,56662E+14;-2,43955E+14;2,05364E+14;1,1912E+14;4,63952E+14;7,70458E+14;-1,84302E+13;-2,39616E+14;2,45652E+14;1,09834E+14;-4,72338E+14;-9,6679E+14;7,77249E+14;-8,23602E+14;-2,11309E+14;-9,79804E+14;-1,04554E+14;-6,58619E+14;;-1,73047E+14;-9,87866E+13;5,15855E+14;-5,63596E+13;-1,99823E+14;0;8,12987E+14;4,56171E+14;4,33522E+13;-1E+15;0;9,12767E+14;7,45803E+14;;1,02953E+14;-1,04E+14;1572;142;1,293E+14;8,59594E+14;1,02976E+14;2120999908;7,79273E+14;1,02479E+13;-4463236;-7,164E+14;2,03E+14;4,986E+14;-1,04963E+14;2,41092E+13;-1,54532E+14;4,38277E+14;-2,20995E+14
65;01.05.2003;9,57023E+13;-1,2372E+14;-9,3334E+13;-1E+15;-1,15487E+14;9,804E+13;-3,13505E+14;-4,47359E+14;1E+14;5,8304E+14;0;1,1788E+14;0;1,87566E+14;3,11042E+13;0;2,8777E+14;-7,11747E+14;7,76201E+14;3,0722E+14;-5,64973E+14;2,9985E+14;-1,54245E+14;0;-3,63676E+14;-1,29419E+14;-1,62605E+14;-7,63362E+14;1,09519E+14;-1,14724E+14;-2,86881E+14;9,995E+14;-2,02992E+14;-6,8064E+14;-1,3423E+14;2,41839E+14;-4,86758E+14;-2,7933E+14;-1,81563E+14;-5,20878E+14;-1,01068E+14;-2,62545E+14;2,31482E+14;3,09598E+14;-4,0678E+14;-6,71135E+14;-8,24171E+14;-1,0525E+13;-8,02372E+13;-1,74576E+14;1,88161E+14;-6,05021E+13;-3,15708E+14;-3,11586E+14;-2,6622E+14;2,04796E+14;-2,95133E+14;-1,16445E+14;4,22229E+14;-2,56627E+14;2,45864E+14;4,90238E+14;-5,3424E+14;-8,24149E+14;8,74006E+14;1,03397E+14;-8,42577E+14;1,29038E+14;-1,44278E+14;3,32272E+14;-1,06534E+14;-3,91534E+14;2,63495E+14;8,11733E+14;6,75582E+14;;-1,08308E+14;-2,34745E+14;-3,32955E+14;8,55044E+13;3,02115E+14;3,10282E+14;0;1,10042E+14;-5,48329E+14;-1,07732E+14;-11;-1,5E+14;1,00494E+14;3,71404E+14;-5,82564E+14;1,11787E+14;-1,02E+14;-2386;-2,466E+14;-2056;4,00541E+14;;1946999931;4,96457E+14;5,90956E+14;-6265166;1,3131E+14;4,58E+14;1,1896E+14;-7,00539E+14;1,6113E+14;-1,49703E+14;-1,45879E+14;1,10558E+14
66;01.06.2003;3,54221E+14;-1,78977E+14;-4,02685E+14;2E+14;7,36458E+14;1,10712E+14;2,82593E+14;1,94181E+14;-1E+14;1,37052E+14;1E+15;-1,0558E+14;0;1,54202E+14;0;2,67023E+14;2,86944E+14;1,41846E+13;2,574E+14;3,06279E+14;1,40649E+14;0;-8,67308E+13;3,50913E+14;-1,86921E+14;5,99402E+14;2,72851E+13;-1,15608E+14;-4,15801E+14;-9,01487E+14;2,3016E+14;1,19167E+14;7,21157E+14;-1,55772E+14;-6,77969E+14;-3,14633E+14;-1,97108E+14;6,96867E+14;1,92678E+14;7,19946E+14;1,12235E+14;8,42871E+14;1,1554E+14;7,69827E+14;1,48351E+14;4,54567E+14;1,36988E+14;1,02844E+14;4,9513E+14;-2,73657E+14;5,38217E+14;-3,82969E+14;-3,40645E+14;-3,47394E+14;5,55556E+14;3,09194E+14;-2,65901E+14;-2,49345E+14;-5,4709E+14;-1,57155E+14;2,60944E+14;3,95809E+14;-4,03013E+14;-6,88023E+14;-4,75784E+14;-4,96066E+14;-3,79333E+14;-2,79727E+13;-5,44653E+14;-4,0974E+14;-7,29173E+14;-1,53184E+14;-1,52269E+14;-1,69522E+14;-4,62808E+14;-5,48709E+14;1,79663E+14;1,64748E+14;1,44356E+14;3,13988E+14;2,29027E+14;6,71196E+14;0;;2,60757E+14;6,03949E+14;-2,8E+14;-6E+14;-2,24247E+14;8,26035E+14;1,64031E+14;1,35105E+14;5,3E+14;-1275;-1,07E+14;-5,27E+14;1,269E+14;3,02303E+14;1952000046;1,12586E+14;4,58019E+14;-4350938;15992;4,17E+14;1,5688E+14;-9,14654E+14;;-2,10738E+13;0;0
67;01.07.2003;-2,83366E+14;2,47729E+14;-6,74766E+14;0;9,38974E+14;-4,92269E+14;-3,10078E+13;1,90482E+14;0;-5,13725E+14;-1E+15;-7,31207E+14;0;-5,50449E+14;0;0;5,7143E+14;-4,70589E+14;2,5674E+14;0;5,57105E+14;5,97017E+14;3,47826E+13;0;1,86921E+14;5,95831E+14;-2,72851E+13;1,15608E+14;1,56128E+14;2,30189E+14;0;5,90553E+14;7,15994E+14;1,62959E+14;2,68473E+14;-1,33662E+14;2,22907E+14;2,77393E+13;1,14834E+14;2,40976E+14;-3,35383E+14;8,35826E+14;1,15407E+14;1,53257E+14;1,33779E+14;-1,01788E+14;0;6,24683E+14;5,26866E+14;2,71134E+14;1,77449E+14;3,06378E+14;3,08737E+13;5,85365E+14;2,0972E+14;2,71613E+14;-1,96076E+14;3,55416E+14;4,09724E+14;2,86786E+14;3,46894E+14;4,34197E+14;6,03291E+14;;4,46903E+14;1,25225E+14;7,26968E+14;1,92143E+14;2,07797E+14;2,19194E+14;;8,42945E+13;4,50237E+14;-1,94443E+14;6,37158E+14;-3,8328E+14;-7,47657E+14;-2,8068E+14;3,01638E+13;-1,93898E+14;-2,21636E+14;2,4852E+14;-1739;8,84295E+14;3,5858E+14;7,60353E+14;12;2;4,36843E+14;5,23684E+14;6,95081E+14;-4,52273E+14;-1495;253;2951;2614;3,70957E+14;7,04344E+14;1948999977;1,60935E+14;-1,07199E+14;-6,39642E+14;1,69E+14;1,57E+14;1,6333E+14;8,4413E+14;-3,80424E+14;1,93816E+12;-1,46092E+14;-2,21239E+14
68;01.08.2003;9,91431E+14;5,49677E+14;3,13255E+14;-1E+15;3,11042E+14;1,36676E+14;-2,19789E+14;1,25002E+14;0;8,21833E+14;0;-7,36593E+14;0;2,20216E+14;0;-2,67023E+14;2,84495E+14;0;5,1151E+14;0;8,2988E+14;0;2,7399E+13;0;5,40672E+14;1,97824E+14;9,51741E+14;1,14287E+14;9,8319E+14;-1,26502E+14;1,13701E+14;4,89477E+14;2,3753E+14;-6,12504E+14;-5,53405E+12;1,43657E+13;-6,60637E+14;1,38408E+14;-3,2885E+14;-1,98026E+14;-1,12045E+14;-1,3166E+14;4,603E+14;3,05811E+14;2,67023E+13;-6,13878E+13;0;3,25558E+14;-5,92248E+14;;1,54056E+14;1,56937E+14;2,48121E+14;-2,04443E+14;1,40974E+14;1,08306E+14;-2,26298E+14;3,58299E+14;;1,37335E+14;2,37479E+14;6,30804E+14;-1,39239E+14;-2,62616E+14;-1,90761E+14;-2,75163E+14;-1,18995E+14;-2,11937E+14;-2,09311E+14;-2,7832E+14;-2,10924E+14;-7,80721E+14;9,01511E+14;2,2995E+14;5,28969E+14;4,88483E+14;-7,07053E+14;-6,80457E+14;6,30186E+14;-1,72481E+14;-1,81417E+14;5,28792E+14;-7,61E+14;7,29046E+14;5,71447E+14;7,06521E+14;3,3E+14;45;1,1254E+14;5,10737E+14;4,92639E+14;2,54343E+14;3,23E+14;3879;1962;4,11E+14;9,19598E+14;4,90262E+14;1862999916;1,77154E+14;1,5385E+14;-2342533;3,101E+14;2,2E+14;1,6085E+14;2,28582E+14;1,16283E+14;2,54595E+14;4,37637E+14;1,10681E+14
69;01.09.2003;1,0258E+14;2,74386E+14;2,078E+14;0;-2,7284E+14;-5,10552E+13;2,50797E+14;6,19197E+14;0;1,02682E+14;0;-4,94093E+14;-1;-9,91353E+14;-3,11042E+13;0;8,48661E+14;2,10043E+13;5,08907E+14;6,09758E+14;2,75103E+14;5,93474E+14;2,00676E+14;-3,50913E+14;3,44862E+14;1,97433E+14;-1,3541E+14;-7,6046E+13;-1,13932E+14;1,1328E+14;-1,13701E+14;1,06849E+14;4,73374E+14;-3,41882E+14;1,65111E+14;-3,21571E+14;-3,7286E+14;8,26451E+14;4,90437E+14;4,47002E+14;2,23964E+14;1,90937E+14;3,4384E+14;9,1186E+14;5,31916E+14;5,93692E+14;8,13015E+14;6,61852E+14;1,50787E+14;1,6143E+14;1,75693E+14;1,55913E+14;;-4,15075E+13;3,66705E+14;4,83807E+14;-4,08486E+14;4,01171E+14;2,78037E+14;1,34548E+14;2,72511E+14;6,29546E+14;-1,57715E+14;-2,48402E+14;4,18078E+14;5,93848E+14;3,72084E+13;3,49632E+14;8,6085E+14;5,14455E+14;-2,93469E+14;3,00249E+14;1,4425E+14;-1,1696E+14;-1,41512E+14;4,21235E+14;3,57083E+14;-1,16115E+14;3,63332E+14;-2,20574E+14;1,12841E+14;;0;4,43671E+14;2,37418E+14;4,80233E+14;24;2,4E+14;1,13779E+14;3,27833E+14;7,70517E+14;1,11472E+14;1742;1269;1092;7,65E+14;-1,80828E+14;-2,45059E+14;2271999931;-1,20163E+14;3,02824E+14;227038;-3,31E+14;4,59E+14;1,6172E+14;1,89283E+14;-1,41579E+14;-1,35595E+13;4,35731E+14;-1,10681E+14
70;01.10.2003;3,53482E+14;-5,4817E+14;-1,0336E+14;-1E+15;-1,71678E+14;6,89929E+14;-3,46491E+14;-5,71584E+14;0;3,42249E+14;-1E+14;-7,24054E+14;0;-2,42745E+14;-3,12013E+14;-5,36194E+14;5,61799E+14;4,6083E+14;0;3,0349E+13;0;5,89972E+14;9,88476E+14;3,50913E+14;0;1,75958E+14;3,20027E+14;3,37743E+13;2,31671E+14;3,32338E+13;-3,41881E+14;6,74052E+14;1,8714E+14;4,10314E+14;3,32827E+14;;4,53228E+14;1,3708E+13;5,85368E+14;-1,51414E+14;-1,11919E+14;-4,73935E+14;3,42662E+14;1,51172E+14;2,64901E+14;2,13313E+13;2,69535E+14;5,60209E+14;6,42275E+14;1,90446E+14;1,24391E+14;2,23494E+14;3,90661E+14;2,52144E+13;-8,47201E+14;2,11013E+14;-3,94344E+14;4,48625E+14;1,94893E+14;1,18371E+13;1,62694E+14;5,4311E+14;4,77559E+13;7,70416E+14;1,25614E+14;1,90982E+14;3,1593E+14;-5,23196E+14;1,21996E+14;-1,6829E+14;6,32942E+14;3,7557E+14;9,48578E+14;1,38909E+14;1,18574E+14;1,65841E+13;1,25974E+14;8,50722E+13;-2,79018E+14;-8,26174E+14;3,98619E+14;8,80525E+14;0;7,43579E+14;1,10146E+14;-1,36609E+14;36;4,2E+14;1,10446E+14;6,6585E+14;7,61635E+14;1,52411E+14;1067;2,556E+14;1939;1,08E+14;4,70579E+14;4,7692E+14;1610000038;5,35043E+14;7,60769E+14;-13533;3,1364E+14;-6,33E+14;1,6047E+14;1,19771E+14;2,20035E+14;-1,98469E+14;2,89436E+14;3,31675E+14
